totalFare,trainNumber,timeStamp,fromStnCode,toStnCode,distance,duration
2150,16583,2023-10-30 07:15:26.925887,YPR,TDU,575,618.0
1290,16583,2023-10-30 07:15:26.925887,YPR,TDU,575,618.0
910,16583,2023-10-30 07:15:26.925887,YPR,TDU,575,618.0
335,16583,2023-10-30 07:15:26.925887,YPR,TDU,575,618.0
2255,16583,2023-10-30 07:15:26.925887,YPR,VKB,617,655.0
1355,16583,2023-10-30 07:15:26.925887,YPR,VKB,617,655.0
950,16583,2023-10-30 07:15:26.925887,YPR,VKB,617,655.0
350,16583,2023-10-30 07:15:26.925887,YPR,VKB,617,655.0
2410,16583,2023-10-30 07:15:26.925887,YPR,ZB,676,715.0
1440,16583,2023-10-30 07:15:26.925887,YPR,ZB,676,715.0
1010,16583,2023-10-30 07:15:26.925887,YPR,ZB,676,715.0
375,16583,2023-10-30 07:15:26.925887,YPR,ZB,676,715.0
2490,16583,2023-10-30 07:15:26.925887,YPR,BIDR,707,750.0
1485,16583,2023-10-30 07:15:26.925887,YPR,BIDR,707,750.0
1040,16583,2023-10-30 07:15:26.925887,YPR,BIDR,707,750.0
385,16583,2023-10-30 07:15:26.925887,YPR,BIDR,707,750.0
2595,16583,2023-10-30 07:15:26.925887,YPR,BHLK,745,785.0
1545,16583,2023-10-30 07:15:26.925887,YPR,BHLK,745,785.0
1085,16583,2023-10-30 07:15:26.925887,YPR,BHLK,745,785.0
400,16583,2023-10-30 07:15:26.925887,YPR,BHLK,745,785.0
2685,16583,2023-10-30 07:15:26.925887,YPR,UDGR,788,825.0
1600,16583,2023-10-30 07:15:26.925887,YPR,UDGR,788,825.0
1120,16583,2023-10-30 07:15:26.925887,YPR,UDGR,788,825.0
415,16583,2023-10-30 07:15:26.925887,YPR,UDGR,788,825.0
2770,16583,2023-10-30 07:15:26.925887,YPR,LTRR,821,968.0
1650,16583,2023-10-30 07:15:26.925887,YPR,LTRR,821,968.0
1155,16583,2023-10-30 07:15:26.925887,YPR,LTRR,821,968.0
425,16583,2023-10-30 07:15:26.925887,YPR,LTRR,821,968.0
2840,16583,2023-10-30 07:15:26.925887,YPR,LUR,854,1045.0
1685,16583,2023-10-30 07:15:26.925887,YPR,LUR,854,1045.0
1180,16583,2023-10-30 07:15:26.925887,YPR,LUR,854,1045.0
435,16583,2023-10-30 07:15:26.925887,YPR,LUR,854,1045.0
2840,16584,2023-10-30 07:20:43.918080,LUR,YPR,854,965.0
1685,16584,2023-10-30 07:20:43.918080,LUR,YPR,854,965.0
1180,16584,2023-10-30 07:20:43.918080,LUR,YPR,854,965.0
435,16584,2023-10-30 07:20:43.918080,LUR,YPR,854,965.0
2770,16584,2023-10-30 07:20:43.918080,LTRR,YPR,821,935.0
1650,16584,2023-10-30 07:20:43.918080,LTRR,YPR,821,935.0
1155,16584,2023-10-30 07:20:43.918080,LTRR,YPR,821,935.0
425,16584,2023-10-30 07:20:43.918080,LTRR,YPR,821,935.0
2685,16584,2023-10-30 07:20:43.918080,UDGR,YPR,788,891.0
1600,16584,2023-10-30 07:20:43.918080,UDGR,YPR,788,891.0
1120,16584,2023-10-30 07:20:43.918080,UDGR,YPR,788,891.0
415,16584,2023-10-30 07:20:43.918080,UDGR,YPR,788,891.0
2595,16584,2023-10-30 07:20:43.918080,BHLK,YPR,745,846.0
1545,16584,2023-10-30 07:20:43.918080,BHLK,YPR,745,846.0
1085,16584,2023-10-30 07:20:43.918080,BHLK,YPR,745,846.0
400,16584,2023-10-30 07:20:43.918080,BHLK,YPR,745,846.0
2490,16584,2023-10-30 07:20:43.918080,BIDR,YPR,707,810.0
1485,16584,2023-10-30 07:20:43.918080,BIDR,YPR,707,810.0
1040,16584,2023-10-30 07:20:43.918080,BIDR,YPR,707,810.0
385,16584,2023-10-30 07:20:43.918080,BIDR,YPR,707,810.0
2410,16584,2023-10-30 07:20:43.918080,ZB,YPR,676,779.0
1440,16584,2023-10-30 07:20:43.918080,ZB,YPR,676,779.0
1010,16584,2023-10-30 07:20:43.918080,ZB,YPR,676,779.0
375,16584,2023-10-30 07:20:43.918080,ZB,YPR,676,779.0
2255,16584,2023-10-30 07:20:43.918080,VKB,YPR,616,720.0
1355,16584,2023-10-30 07:20:43.918080,VKB,YPR,616,720.0
950,16584,2023-10-30 07:20:43.918080,VKB,YPR,616,720.0
350,16584,2023-10-30 07:20:43.918080,VKB,YPR,616,720.0
2150,16584,2023-10-30 07:20:43.918080,TDU,YPR,575,670.0
1290,16584,2023-10-30 07:20:43.918080,TDU,YPR,575,670.0
910,16584,2023-10-30 07:20:43.918080,TDU,YPR,575,670.0
335,16584,2023-10-30 07:20:43.918080,TDU,YPR,575,670.0
2075,16584,2023-10-30 07:20:43.918080,SEM,YPR,542,631.0
1245,16584,2023-10-30 07:20:43.918080,SEM,YPR,542,631.0
880,16584,2023-10-30 07:20:43.918080,SEM,YPR,542,631.0
325,16584,2023-10-30 07:20:43.918080,SEM,YPR,542,631.0
1995,16584,2023-10-30 07:20:43.918080,CT,YPR,519,605.0
1205,16584,2023-10-30 07:20:43.918080,CT,YPR,519,605.0
845,16584,2023-10-30 07:20:43.918080,CT,YPR,519,605.0
315,16584,2023-10-30 07:20:43.918080,CT,YPR,519,605.0
1885,16584,2023-10-30 07:20:43.918080,NW,YPR,491,566.0
1120,16584,2023-10-30 07:20:43.918080,NW,YPR,491,566.0
790,16584,2023-10-30 07:20:43.918080,NW,YPR,491,566.0
295,16584,2023-10-30 07:20:43.918080,NW,YPR,491,566.0
1795,16584,2023-10-30 07:20:43.918080,YG,YPR,465,546.0
1070,16584,2023-10-30 07:20:43.918080,YG,YPR,465,546.0
755,16584,2023-10-30 07:20:43.918080,YG,YPR,465,546.0
280,16584,2023-10-30 07:20:43.918080,YG,YPR,465,546.0
1735,16584,2023-10-30 07:20:43.918080,SADP,YPR,442,531.0
1035,16584,2023-10-30 07:20:43.918080,SADP,YPR,442,531.0
730,16584,2023-10-30 07:20:43.918080,SADP,YPR,442,531.0
270,16584,2023-10-30 07:20:43.918080,SADP,YPR,442,531.0
1175,18464,2023-10-30 00:52:01.595989,SBC,GBD,87,96.0
710,18464,2023-10-30 00:52:01.595989,SBC,GBD,87,96.0
505,18464,2023-10-30 00:52:01.595989,SBC,GBD,87,96.0
145,18464,2023-10-30 00:52:01.595989,SBC,GBD,87,96.0
1175,18464,2023-10-30 00:52:01.595989,SBC,HUP,111,114.0
710,18464,2023-10-30 00:52:01.595989,SBC,HUP,111,114.0
505,18464,2023-10-30 00:52:01.595989,SBC,HUP,111,114.0
145,18464,2023-10-30 00:52:01.595989,SBC,HUP,111,114.0
1175,18464,2023-10-30 00:52:01.595989,SBC,PKD,148,157.0
710,18464,2023-10-30 00:52:01.595989,SBC,PKD,148,157.0
505,18464,2023-10-30 00:52:01.595989,SBC,PKD,148,157.0
145,18464,2023-10-30 00:52:01.595989,SBC,PKD,148,157.0
1175,18464,2023-10-30 00:52:01.595989,SBC,SSPN,168,186.0
710,18464,2023-10-30 00:52:01.595989,SBC,SSPN,168,186.0
505,18464,2023-10-30 00:52:01.595989,SBC,SSPN,168,186.0
145,18464,2023-10-30 00:52:01.595989,SBC,SSPN,168,186.0
1175,18464,2023-10-30 00:52:01.595989,SBC,DMM,201,240.0
710,18464,2023-10-30 00:52:01.595989,SBC,DMM,201,240.0
505,18464,2023-10-30 00:52:01.595989,SBC,DMM,201,240.0
160,18464,2023-10-30 00:52:01.595989,SBC,DMM,201,240.0
1175,18464,2023-10-30 00:52:01.595989,SBC,ATP,235,273.0
710,18464,2023-10-30 00:52:01.595989,SBC,ATP,235,273.0
505,18464,2023-10-30 00:52:01.595989,SBC,ATP,235,273.0
175,18464,2023-10-30 00:52:01.595989,SBC,ATP,235,273.0
1175,18464,2023-10-30 00:52:01.595989,SBC,GY,292,338.0
710,18464,2023-10-30 00:52:01.595989,SBC,GY,292,338.0
505,18464,2023-10-30 00:52:01.595989,SBC,GY,292,338.0
205,18464,2023-10-30 00:52:01.595989,SBC,GY,292,338.0
1350,18464,2023-10-30 00:52:01.595989,SBC,GTL,320,390.0
815,18464,2023-10-30 00:52:01.595989,SBC,GTL,320,390.0
575,18464,2023-10-30 00:52:01.595989,SBC,GTL,320,390.0
215,18464,2023-10-30 00:52:01.595989,SBC,GTL,320,390.0
1555,18464,2023-10-30 00:52:01.595989,SBC,DHNE,389,463.0
935,18464,2023-10-30 00:52:01.595989,SBC,DHNE,389,463.0
660,18464,2023-10-30 00:52:01.595989,SBC,DHNE,389,463.0
245,18464,2023-10-30 00:52:01.595989,SBC,DHNE,389,463.0
1795,18464,2023-10-30 00:52:01.595989,SBC,NDL,465,545.0
1070,18464,2023-10-30 00:52:01.595989,SBC,NDL,465,545.0
755,18464,2023-10-30 00:52:01.595989,SBC,NDL,465,545.0
280,18464,2023-10-30 00:52:01.595989,SBC,NDL,465,545.0
1995,18464,2023-10-30 00:52:01.595989,SBC,GID,518,609.0
1205,18464,2023-10-30 00:52:01.595989,SBC,GID,518,609.0
845,18464,2023-10-30 00:52:01.595989,SBC,GID,518,609.0
315,18464,2023-10-30 00:52:01.595989,SBC,GID,518,609.0
2100,18464,2023-10-30 00:52:01.595989,SBC,CBM,552,641.0
1260,18464,2023-10-30 00:52:01.595989,SBC,CBM,552,641.0
885,18464,2023-10-30 00:52:01.595989,SBC,CBM,552,641.0
325,18464,2023-10-30 00:52:01.595989,SBC,CBM,552,641.0
2150,18464,2023-10-30 00:52:01.595989,SBC,MRK,578,665.0
1290,18464,2023-10-30 00:52:01.595989,SBC,MRK,578,665.0
910,18464,2023-10-30 00:52:01.595989,SBC,MRK,578,665.0
335,18464,2023-10-30 00:52:01.595989,SBC,MRK,578,665.0
2310,18464,2023-10-30 00:52:01.595989,SBC,VKN,639,716.0
1380,18464,2023-10-30 00:52:01.595989,SBC,VKN,639,716.0
970,18464,2023-10-30 00:52:01.595989,SBC,VKN,639,716.0
360,18464,2023-10-30 00:52:01.595989,SBC,VKN,639,716.0
2410,18464,2023-10-30 00:52:01.595989,SBC,NRT,676,749.0
1440,18464,2023-10-30 00:52:01.595989,SBC,NRT,676,749.0
1010,18464,2023-10-30 00:52:01.595989,SBC,NRT,676,749.0
375,18464,2023-10-30 00:52:01.595989,SBC,NRT,676,749.0
2540,18464,2023-10-30 00:52:01.595989,SBC,GNT,722,850.0
1515,18464,2023-10-30 00:52:01.595989,SBC,GNT,722,850.0
1060,18464,2023-10-30 00:52:01.595989,SBC,GNT,722,850.0
395,18464,2023-10-30 00:52:01.595989,SBC,GNT,722,850.0
2615,18464,2023-10-30 00:52:01.595989,SBC,BZA,754,920.0
1560,18464,2023-10-30 00:52:01.595989,SBC,BZA,754,920.0
1090,18464,2023-10-30 00:52:01.595989,SBC,BZA,754,920.0
400,18464,2023-10-30 00:52:01.595989,SBC,BZA,754,920.0
2750,18464,2023-10-30 00:52:01.595989,SBC,EE,813,978.0
1635,18464,2023-10-30 00:52:01.595989,SBC,EE,813,978.0
1145,18464,2023-10-30 00:52:01.595989,SBC,EE,813,978.0
425,18464,2023-10-30 00:52:01.595989,SBC,EE,813,978.0
2860,18464,2023-10-30 00:52:01.595989,SBC,TDD,861,1013.0
1700,18464,2023-10-30 00:52:01.595989,SBC,TDD,861,1013.0
1185,18464,2023-10-30 00:52:01.595989,SBC,TDD,861,1013.0
440,18464,2023-10-30 00:52:01.595989,SBC,TDD,861,1013.0
2880,18464,2023-10-30 00:52:01.595989,SBC,NDD,880,1033.0
1710,18464,2023-10-30 00:52:01.595989,SBC,NDD,880,1033.0
1195,18464,2023-10-30 00:52:01.595989,SBC,NDD,880,1033.0
445,18464,2023-10-30 00:52:01.595989,SBC,NDD,880,1033.0
2950,18464,2023-10-30 00:52:01.595989,SBC,RJY,903,1058.0
1750,18464,2023-10-30 00:52:01.595989,SBC,RJY,903,1058.0
1220,18464,2023-10-30 00:52:01.595989,SBC,RJY,903,1058.0
450,18464,2023-10-30 00:52:01.595989,SBC,RJY,903,1058.0
3060,18464,2023-10-30 00:52:01.595989,SBC,SLO,953,1108.0
1815,18464,2023-10-30 00:52:01.595989,SBC,SLO,953,1108.0
1265,18464,2023-10-30 00:52:01.595989,SBC,SLO,953,1108.0
470,18464,2023-10-30 00:52:01.595989,SBC,SLO,953,1108.0
3125,18464,2023-10-30 00:52:01.595989,SBC,ANV,990,1143.0
1855,18464,2023-10-30 00:52:01.595989,SBC,ANV,990,1143.0
1295,18464,2023-10-30 00:52:01.595989,SBC,ANV,990,1143.0
480,18464,2023-10-30 00:52:01.595989,SBC,ANV,990,1143.0
3195,18464,2023-10-30 00:52:01.595989,SBC,TUNI,1007,1158.0
1890,18464,2023-10-30 00:52:01.595989,SBC,TUNI,1007,1158.0
1320,18464,2023-10-30 00:52:01.595989,SBC,TUNI,1007,1158.0
490,18464,2023-10-30 00:52:01.595989,SBC,TUNI,1007,1158.0
3285,18464,2023-10-30 00:52:01.595989,SBC,AKP,1070,1218.0
1945,18464,2023-10-30 00:52:01.595989,SBC,AKP,1070,1218.0
1355,18464,2023-10-30 00:52:01.595989,SBC,AKP,1070,1218.0
505,18464,2023-10-30 00:52:01.595989,SBC,AKP,1070,1218.0
3330,18464,2023-10-30 00:52:01.595989,SBC,DVD,1086,1260.0
1970,18464,2023-10-30 00:52:01.595989,SBC,DVD,1086,1260.0
1370,18464,2023-10-30 00:52:01.595989,SBC,DVD,1086,1260.0
510,18464,2023-10-30 00:52:01.595989,SBC,DVD,1086,1260.0
3375,18464,2023-10-30 00:52:01.595989,SBC,VSKP,1103,1290.0
1995,18464,2023-10-30 00:52:01.595989,SBC,VSKP,1103,1290.0
1385,18464,2023-10-30 00:52:01.595989,SBC,VSKP,1103,1290.0
520,18464,2023-10-30 00:52:01.595989,SBC,VSKP,1103,1290.0
3465,18464,2023-10-30 00:52:01.595989,SBC,VZM,1164,1365.0
2050,18464,2023-10-30 00:52:01.595989,SBC,VZM,1164,1365.0
1425,18464,2023-10-30 00:52:01.595989,SBC,VZM,1164,1365.0
530,18464,2023-10-30 00:52:01.595989,SBC,VZM,1164,1365.0
3515,18464,2023-10-30 00:52:01.595989,SBC,CPP,1195,1398.0
2075,18464,2023-10-30 00:52:01.595989,SBC,CPP,1195,1398.0
1440,18464,2023-10-30 00:52:01.595989,SBC,CPP,1195,1398.0
535,18464,2023-10-30 00:52:01.595989,SBC,CPP,1195,1398.0
3605,18464,2023-10-30 00:52:01.595989,SBC,CHE,1233,1428.0
2130,18464,2023-10-30 00:52:01.595989,SBC,CHE,1233,1428.0
1475,18464,2023-10-30 00:52:01.595989,SBC,CHE,1233,1428.0
550,18464,2023-10-30 00:52:01.595989,SBC,CHE,1233,1428.0
3695,18464,2023-10-30 00:52:01.595989,SBC,NWP,1281,1468.0
2180,18464,2023-10-30 00:52:01.595989,SBC,NWP,1281,1468.0
1510,18464,2023-10-30 00:52:01.595989,SBC,NWP,1281,1468.0
565,18464,2023-10-30 00:52:01.595989,SBC,NWP,1281,1468.0
3740,18464,2023-10-30 00:52:01.595989,SBC,PSA,1306,1505.0
2210,18464,2023-10-30 00:52:01.595989,SBC,PSA,1306,1505.0
1530,18464,2023-10-30 00:52:01.595989,SBC,PSA,1306,1505.0
570,18464,2023-10-30 00:52:01.595989,SBC,PSA,1306,1505.0
3785,18464,2023-10-30 00:52:01.595989,SBC,SPT,1338,1534.0
2235,18464,2023-10-30 00:52:01.595989,SBC,SPT,1338,1534.0
1545,18464,2023-10-30 00:52:01.595989,SBC,SPT,1338,1534.0
575,18464,2023-10-30 00:52:01.595989,SBC,SPT,1338,1534.0
3835,18464,2023-10-30 00:52:01.595989,SBC,IPM,1356,1549.0
2260,18464,2023-10-30 00:52:01.595989,SBC,IPM,1356,1549.0
1565,18464,2023-10-30 00:52:01.595989,SBC,IPM,1356,1549.0
585,18464,2023-10-30 00:52:01.595989,SBC,IPM,1356,1549.0
3880,18464,2023-10-30 00:52:01.595989,SBC,BAM,1380,1570.0
2285,18464,2023-10-30 00:52:01.595989,SBC,BAM,1380,1570.0
1580,18464,2023-10-30 00:52:01.595989,SBC,BAM,1380,1570.0
590,18464,2023-10-30 00:52:01.595989,SBC,BAM,1380,1570.0
3925,18464,2023-10-30 00:52:01.595989,SBC,CAP,1402,1590.0
2315,18464,2023-10-30 00:52:01.595989,SBC,CAP,1402,1590.0
1600,18464,2023-10-30 00:52:01.595989,SBC,CAP,1402,1590.0
600,18464,2023-10-30 00:52:01.595989,SBC,CAP,1402,1590.0
3965,18464,2023-10-30 00:52:01.595989,SBC,KIT,1439,1622.0
2340,18464,2023-10-30 00:52:01.595989,SBC,KIT,1439,1622.0
1620,18464,2023-10-30 00:52:01.595989,SBC,KIT,1439,1622.0
605,18464,2023-10-30 00:52:01.595989,SBC,KIT,1439,1622.0
4015,18464,2023-10-30 00:52:01.595989,SBC,BALU,1456,1637.0
2365,18464,2023-10-30 00:52:01.595989,SBC,BALU,1456,1637.0
1635,18464,2023-10-30 00:52:01.595989,SBC,BALU,1456,1637.0
610,18464,2023-10-30 00:52:01.595989,SBC,BALU,1456,1637.0
4060,18464,2023-10-30 00:52:01.595989,SBC,KAPG,1484,1663.0
2390,18464,2023-10-30 00:52:01.595989,SBC,KAPG,1484,1663.0
1655,18464,2023-10-30 00:52:01.595989,SBC,KAPG,1484,1663.0
620,18464,2023-10-30 00:52:01.595989,SBC,KAPG,1484,1663.0
4150,18464,2023-10-30 00:52:01.595989,SBC,KUR,1527,1700.0
2445,18464,2023-10-30 00:52:01.595989,SBC,KUR,1527,1700.0
1690,18464,2023-10-30 00:52:01.595989,SBC,KUR,1527,1700.0
635,18464,2023-10-30 00:52:01.595989,SBC,KUR,1527,1700.0
4150,18464,2023-10-30 00:52:01.595989,SBC,BBS,1546,1750.0
2445,18464,2023-10-30 00:52:01.595989,SBC,BBS,1546,1750.0
1690,18464,2023-10-30 00:52:01.595989,SBC,BBS,1546,1750.0
635,18464,2023-10-30 00:52:01.595989,SBC,BBS,1546,1750.0
3000,18477,2023-10-30 01:53:57.572497,PURI,NZM,2116,2415.0
2060,18477,2023-10-30 01:53:57.572497,PURI,NZM,2116,2415.0
780,18477,2023-10-30 01:53:57.572497,PURI,NZM,2116,2415.0
2980,18477,2023-10-30 01:53:57.572497,SIL,NZM,2099,2394.0
2050,18477,2023-10-30 01:53:57.572497,SIL,NZM,2099,2394.0
775,18477,2023-10-30 01:53:57.572497,SIL,NZM,2099,2394.0
2970,18477,2023-10-30 01:53:57.572497,KUR,NZM,2072,2375.0
2040,18477,2023-10-30 01:53:57.572497,KUR,NZM,2072,2375.0
770,18477,2023-10-30 01:53:57.572497,KUR,NZM,2072,2375.0
2970,18477,2023-10-30 01:53:57.572497,BBS,NZM,2053,2345.0
2040,18477,2023-10-30 01:53:57.572497,BBS,NZM,2053,2345.0
770,18477,2023-10-30 01:53:57.572497,BBS,NZM,2053,2345.0
2950,18477,2023-10-30 01:53:57.572497,CTC,NZM,2025,2310.0
2025,18477,2023-10-30 01:53:57.572497,CTC,NZM,2025,2310.0
765,18477,2023-10-30 01:53:57.572497,CTC,NZM,2025,2310.0
2210,18477,2023-10-30 01:53:57.572497,BRJN,NZM,1325,1562.0
1530,18477,2023-10-30 01:53:57.572497,BRJN,NZM,1325,1562.0
570,18477,2023-10-30 01:53:57.572497,BRJN,NZM,1325,1562.0
2210,18477,2023-10-30 01:53:57.572497,BPH,NZM,1316,1551.0
1530,18477,2023-10-30 01:53:57.572497,BPH,NZM,1316,1551.0
570,18477,2023-10-30 01:53:57.572497,BPH,NZM,1316,1551.0
2155,18477,2023-10-30 01:53:57.572497,RIG,NZM,1265,1512.0
1495,18477,2023-10-30 01:53:57.572497,RIG,NZM,1265,1512.0
560,18477,2023-10-30 01:53:57.572497,RIG,NZM,1265,1512.0
2130,18477,2023-10-30 01:53:57.572497,KHS,NZM,1231,1479.0
1475,18477,2023-10-30 01:53:57.572497,KHS,NZM,1231,1479.0
550,18477,2023-10-30 01:53:57.572497,KHS,NZM,1231,1479.0
2100,18477,2023-10-30 01:53:57.572497,SKT,NZM,1215,1464.0
1460,18477,2023-10-30 01:53:57.572497,SKT,NZM,1215,1464.0
545,18477,2023-10-30 01:53:57.572497,SKT,NZM,1215,1464.0
2100,18477,2023-10-30 01:53:57.572497,BUA,NZM,1201,1450.0
1460,18477,2023-10-30 01:53:57.572497,BUA,NZM,1201,1450.0
545,18477,2023-10-30 01:53:57.572497,BUA,NZM,1201,1450.0
2075,18477,2023-10-30 01:53:57.572497,CPH,NZM,1185,1433.0
1440,18477,2023-10-30 01:53:57.572497,CPH,NZM,1185,1433.0
535,18477,2023-10-30 01:53:57.572497,CPH,NZM,1185,1433.0
2050,18477,2023-10-30 01:53:57.572497,NIA,NZM,1174,1419.0
1425,18477,2023-10-30 01:53:57.572497,NIA,NZM,1174,1419.0
530,18477,2023-10-30 01:53:57.572497,NIA,NZM,1174,1419.0
2050,18477,2023-10-30 01:53:57.572497,AKT,NZM,1159,1405.0
1425,18477,2023-10-30 01:53:57.572497,AKT,NZM,1159,1405.0
530,18477,2023-10-30 01:53:57.572497,AKT,NZM,1159,1405.0
2025,18477,2023-10-30 01:53:57.572497,BSP,NZM,1132,1355.0
1405,18477,2023-10-30 01:53:57.572497,BSP,NZM,1132,1355.0
525,18477,2023-10-30 01:53:57.572497,BSP,NZM,1132,1355.0
1915,18477,2023-10-30 01:53:57.572497,PND,NZM,1029,1237.0
1335,18477,2023-10-30 01:53:57.572497,PND,NZM,1029,1237.0
495,18477,2023-10-30 01:53:57.572497,PND,NZM,1029,1237.0
1840,18477,2023-10-30 01:53:57.572497,APR,NZM,979,1190.0
1280,18477,2023-10-30 01:53:57.572497,APR,NZM,979,1190.0
475,18477,2023-10-30 01:53:57.572497,APR,NZM,979,1190.0
1825,18477,2023-10-30 01:53:57.572497,AAL,NZM,967,1174.0
1275,18477,2023-10-30 01:53:57.572497,AAL,NZM,967,1174.0
475,18477,2023-10-30 01:53:57.572497,AAL,NZM,967,1174.0
1815,18477,2023-10-30 01:53:57.572497,BUH,NZM,958,1161.0
1265,18477,2023-10-30 01:53:57.572497,BUH,NZM,958,1161.0
470,18477,2023-10-30 01:53:57.572497,BUH,NZM,958,1161.0
1790,18477,2023-10-30 01:53:57.572497,SDL,NZM,938,1125.0
1250,18477,2023-10-30 01:53:57.572497,SDL,NZM,938,1125.0
460,18477,2023-10-30 01:53:57.572497,SDL,NZM,938,1125.0
1750,18477,2023-10-30 01:53:57.572497,BRS,NZM,901,1088.0
1220,18477,2023-10-30 01:53:57.572497,BRS,NZM,901,1088.0
450,18477,2023-10-30 01:53:57.572497,BRS,NZM,901,1088.0
1710,18477,2023-10-30 01:53:57.572497,UMR,NZM,871,1055.0
1195,18477,2023-10-30 01:53:57.572497,UMR,NZM,871,1055.0
445,18477,2023-10-30 01:53:57.572497,UMR,NZM,871,1055.0
1685,18477,2023-10-30 01:53:57.572497,CHD,NZM,852,1030.0
1180,18477,2023-10-30 01:53:57.572497,CHD,NZM,852,1030.0
435,18477,2023-10-30 01:53:57.572497,CHD,NZM,852,1030.0
1635,18477,2023-10-30 01:53:57.572497,KMZ,NZM,813,885.0
1145,18477,2023-10-30 01:53:57.572497,KMZ,NZM,813,885.0
425,18477,2023-10-30 01:53:57.572497,KMZ,NZM,813,885.0
1485,18477,2023-10-30 01:53:57.572497,DMO,NZM,704,792.0
1040,18477,2023-10-30 01:53:57.572497,DMO,NZM,704,792.0
385,18477,2023-10-30 01:53:57.572497,DMO,NZM,704,792.0
1365,18477,2023-10-30 01:53:57.572497,SGO,NZM,626,728.0
960,18477,2023-10-30 01:53:57.572497,SGO,NZM,626,728.0
355,18477,2023-10-30 01:53:57.572497,SGO,NZM,626,728.0
1290,18477,2023-10-30 01:53:57.572497,KYE,NZM,573,687.0
910,18477,2023-10-30 01:53:57.572497,KYE,NZM,573,687.0
335,18477,2023-10-30 01:53:57.572497,KYE,NZM,573,687.0
1260,18477,2023-10-30 01:53:57.572497,MAKR,NZM,556,652.0
885,18477,2023-10-30 01:53:57.572497,MAKR,NZM,556,652.0
325,18477,2023-10-30 01:53:57.572497,MAKR,NZM,556,652.0
1120,18477,2023-10-30 01:53:57.572497,LAR,NZM,493,563.0
790,18477,2023-10-30 01:53:57.572497,LAR,NZM,493,563.0
295,18477,2023-10-30 01:53:57.572497,LAR,NZM,493,563.0
965,18477,2023-10-30 01:53:57.572497,VGLJ,NZM,403,435.0
680,18477,2023-10-30 01:53:57.572497,VGLJ,NZM,403,435.0
250,18477,2023-10-30 01:53:57.572497,VGLJ,NZM,403,435.0
915,18477,2023-10-30 01:53:57.572497,DAA,NZM,378,408.0
645,18477,2023-10-30 01:53:57.572497,DAA,NZM,378,408.0
240,18477,2023-10-30 01:53:57.572497,DAA,NZM,378,408.0
865,18477,2023-10-30 01:53:57.572497,DBA,NZM,348,383.0
610,18477,2023-10-30 01:53:57.572497,DBA,NZM,348,383.0
225,18477,2023-10-30 01:53:57.572497,DBA,NZM,348,383.0
795,18477,2023-10-30 01:53:57.572497,GWL,NZM,306,345.0
560,18477,2023-10-30 01:53:57.572497,GWL,NZM,306,345.0
210,18477,2023-10-30 01:53:57.572497,GWL,NZM,306,345.0
710,18477,2023-10-30 01:53:57.572497,MRA,NZM,267,311.0
505,18477,2023-10-30 01:53:57.572497,MRA,NZM,267,311.0
190,18477,2023-10-30 01:53:57.572497,MRA,NZM,267,311.0
710,18477,2023-10-30 01:53:57.572497,DHO,NZM,240,260.0
505,18477,2023-10-30 01:53:57.572497,DHO,NZM,240,260.0
180,18477,2023-10-30 01:53:57.572497,DHO,NZM,240,260.0
710,18477,2023-10-30 01:53:57.572497,AGC,NZM,187,220.0
505,18477,2023-10-30 01:53:57.572497,AGC,NZM,187,220.0
145,18477,2023-10-30 01:53:57.572497,AGC,NZM,187,220.0
710,18477,2023-10-30 01:53:57.572497,RKM,NZM,183,205.0
505,18477,2023-10-30 01:53:57.572497,RKM,NZM,183,205.0
145,18477,2023-10-30 01:53:57.572497,RKM,NZM,183,205.0
710,18477,2023-10-30 01:53:57.572497,MTJ,NZM,134,160.0
505,18477,2023-10-30 01:53:57.572497,MTJ,NZM,134,160.0
145,18477,2023-10-30 01:53:57.572497,MTJ,NZM,134,160.0
710,18477,2023-10-30 01:53:57.572497,KSV,NZM,92,122.0
505,18477,2023-10-30 01:53:57.572497,KSV,NZM,92,122.0
145,18477,2023-10-30 01:53:57.572497,KSV,NZM,92,122.0
710,18477,2023-10-30 01:53:57.572497,FDB,NZM,21,37.0
505,18477,2023-10-30 01:53:57.572497,FDB,NZM,21,37.0
145,18477,2023-10-30 01:53:57.572497,FDB,NZM,21,37.0
710,18477,2023-10-30 01:53:57.572497,NZM,GZB,23,68.0
505,18477,2023-10-30 01:53:57.572497,NZM,GZB,23,68.0
145,18477,2023-10-30 01:53:57.572497,NZM,GZB,23,68.0
710,18477,2023-10-30 01:53:57.572497,NZM,MTC,70,112.0
505,18477,2023-10-30 01:53:57.572497,NZM,MTC,70,112.0
145,18477,2023-10-30 01:53:57.572497,NZM,MTC,70,112.0
710,18477,2023-10-30 01:53:57.572497,NZM,MUT,74,120.0
505,18477,2023-10-30 01:53:57.572497,NZM,MUT,74,120.0
145,18477,2023-10-30 01:53:57.572497,NZM,MUT,74,120.0
710,18477,2023-10-30 01:53:57.572497,NZM,SKF,94,139.0
505,18477,2023-10-30 01:53:57.572497,NZM,SKF,94,139.0
145,18477,2023-10-30 01:53:57.572497,NZM,SKF,94,139.0
710,18477,2023-10-30 01:53:57.572497,NZM,MOZ,125,168.0
505,18477,2023-10-30 01:53:57.572497,NZM,MOZ,125,168.0
145,18477,2023-10-30 01:53:57.572497,NZM,MOZ,125,168.0
